1777705838.773473531	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.773840684	172.64.144.52	10.10.0.106	443	57674	66
1777705838.773851960	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.773960447	172.64.144.52	10.10.0.106	443	57674	66
1777705838.773968749	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.774122193	172.64.144.52	10.10.0.106	443	57674	66
1777705838.774132428	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.774398289	172.64.144.52	10.10.0.106	443	57674	66
1777705838.774411405	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.774580647	172.64.144.52	10.10.0.106	443	57674	66
1777705838.774593951	10.10.0.106	172.64.144.52	57674	443	3980
1777705838.774688877	172.64.144.52	10.10.0.106	443	57674	66
1777705838.774912184	172.64.144.52	10.10.0.106	443	57674	66
1777705838.775160804	172.64.144.52	10.10.0.106	443	57674	66
1777705838.775407505	172.64.144.52	10.10.0.106	443	57674	66
1777705838.775718028	172.64.144.52	10.10.0.106	443	57674	66
1777705838.775969045	172.64.144.52	10.10.0.106	443	57674	66
1777705838.776142850	172.64.144.52	10.10.0.106	443	57674	66
1777705838.776388755	172.64.144.52	10.10.0.106	443	57674	66
1777705838.776637741	172.64.144.52	10.10.0.106	443	57674	66
1777705838.776816442	172.64.144.52	10.10.0.106	443	57674	78
1777705838.776816513	172.64.144.52	10.10.0.106	443	57674	78
1777705838.776879519	172.64.144.52	10.10.0.106	443	57674	66
1777705838.777004958	172.64.144.52	10.10.0.106	443	57674	66
1777705838.777136170	172.64.144.52	10.10.0.106	443	57674	66
1777705838.777249917	172.64.144.52	10.10.0.106	443	57674	78
1777705838.777250063	172.64.144.52	10.10.0.106	443	57674	66
1777705838.777363795	172.64.144.52	10.10.0.106	443	57674	66
1777705838.815609798	172.64.144.52	10.10.0.106	443	57674	101
1777705838.815714986	172.64.144.52	10.10.0.106	443	57674	101
1777705838.815745255	10.10.0.106	172.64.144.52	57674	443	66
1777705838.815795630	10.10.0.106	172.64.144.52	57674	443	16400
1777705838.815843705	10.10.0.106	172.64.144.52	57674	443	16472
1777705838.816018064	172.64.144.52	10.10.0.106	443	57674	101
1777705838.816282131	172.64.144.52	10.10.0.106	443	57674	101
1777705838.816293244	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.816580397	172.64.144.52	10.10.0.106	443	57674	66
1777705838.816580549	172.64.144.52	10.10.0.106	443	57674	66
1777705838.816595893	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.816605790	10.10.0.106	172.64.144.52	57674	443	2962
1777705838.816837625	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817039431	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817176853	172.64.144.52	10.10.0.106	443	57674	78
1777705838.817176989	172.64.144.52	10.10.0.106	443	57674	78
1777705838.817177050	172.64.144.52	10.10.0.106	443	57674	78
1777705838.817264444	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817356251	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817356408	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817529733	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817610043	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817617123	10.10.0.106	172.64.144.52	57674	443	13098
1777705838.817687047	172.64.144.52	10.10.0.106	443	57674	66
1777705838.817819634	172.64.144.52	10.10.0.106	443	57674	66
1777705838.818084691	172.64.144.52	10.10.0.106	443	57674	66
1777705838.818084759	172.64.144.52	10.10.0.106	443	57674	66
1777705838.818352247	172.64.144.52	10.10.0.106	443	57674	66
1777705838.818352388	172.64.144.52	10.10.0.106	443	57674	66
